Zone Netherlands,Country,ZIP,Flow,LDM-0.4,LDM-0.5,LDM-0.6,LDM-0.7,LDM-0.8,LDM-0.9,LDM-1.0,LDM-1.1,LDM-1.2,LDM-1.3,LDM-1.4,LDM-1.5,LDM-1.6,LDM-1.7,LDM-1.8,LDM-1.9,LDM-2,LDM-2.1,LDM-2.2,LDM-2.3,LDM-2.4,LDM-2.5,LDM-2.6,LDM-2.7,LDM-2.8,LDM-2.9,LDM-3,LDM-3.1,LDM-3.2,LDM-3.3,LDM-3.4,LDM-3.5,LDM-3.6,LDM-3.7,LDM-3.8,LDM-3.9,LDM-4,LDM-4.1,LDM-4.2,LDM-4.3,LDM-4.4,LDM-4.5,LDM-4.6,LDM-4.7,LDM-4.8,LDM-4.9,LDM-5,LDM-5.1,LDM-5.2,LDM-5.3,LDM-5.4,LDM-5.5,LDM-5.6,LDM-5.7,LDM-5.8,LDM-5.9,LDM-6
NL,SE,30,Import,€206,€212,€218,€223,€229,€235,€240,€259,€281,€303,€326,€348,€365,€387,€408,€430,€434,€431,€437,€453,€469,€485,€490,€506,€522,€537,€553,€555,€566,€576,€586,€597,€598,€608,€618,€628,€638,€644,€654,€664,€674,€684,€694,€704,€715,€725,€735,€739,€749,€759,€769,€779,€789,€799,€809,€819,€829
NL,SE,31,Import,€206,€212,€218,€223,€229,€235,€240,€259,€281,€303,€326,€348,€365,€387,€408,€430,€434,€431,€437,€453,€469,€485,€490,€506,€522,€537,€553,€555,€566,€576,€586,€597,€598,€608,€618,€628,€638,€644,€654,€664,€674,€684,€694,€704,€715,€725,€735,€739,€749,€759,€769,€779,€789,€799,€809,€819,€829
NL,SE,33,Import,€218,€223,€229,€236,€242,€250,€255,€278,€305,€331,€359,€385,€407,€432,€459,€485,€512,€476,€494,€514,€532,€550,€555,€573,€592,€609,€627,€629,€642,€652,€664,€676,€678,€690,€700,€712,€724,€730,€742,€752,€764,€775,€787,€799,€809,€821,€833,€838,€850,€860,€871,€883,€895,€907,€917,€928,€940
NL,SE,34,Import,€218,€223,€229,€236,€242,€250,€255,€278,€305,€331,€359,€385,€407,€432,€459,€485,€512,€476,€494,€514,€532,€550,€555,€573,€592,€609,€627,€629,€642,€652,€664,€676,€678,€690,€700,€712,€724,€730,€742,€752,€764,€775,€787,€799,€809,€821,€833,€838,€850,€860,€871,€883,€895,€907,€917,€928,€940
NL,SE,35,Import,€218,€223,€229,€236,€242,€250,€255,€278,€305,€331,€359,€385,€407,€432,€459,€485,€512,€476,€494,€514,€532,€550,€555,€573,€592,€609,€627,€629,€642,€652,€664,€676,€678,€690,€700,€712,€724,€730,€742,€752,€764,€775,€787,€799,€809,€821,€833,€838,€850,€860,€871,€883,€895,€907,€917,€928,€940
NL,SE,36,Import,€218,€223,€229,€236,€242,€250,€255,€278,€305,€331,€359,€385,€407,€432,€459,€485,€512,€476,€494,€514,€532,€550,€555,€573,€592,€609,€627,€629,€642,€652,€664,€676,€678,€690,€700,€712,€724,€730,€742,€752,€764,€775,€787,€799,€809,€821,€833,€838,€850,€860,€871,€883,€895,€907,€917,€928,€940
NL,SE,37,Import,€218,€223,€229,€236,€242,€250,€255,€278,€305,€331,€359,€385,€407,€432,€459,€485,€512,€476,€494,€514,€532,€550,€555,€573,€592,€609,€627,€629,€642,€652,€664,€676,€678,€690,€700,€712,€724,€730,€742,€752,€764,€775,€787,€799,€809,€821,€833,€838,€850,€860,€871,€883,€895,€907,€917,€928,€940
NL,SE,40,Import,€218,€223,€229,€236,€242,€250,€255,€278,€305,€331,€359,€385,€407,€432,€459,€485,€512,€476,€494,€514,€532,€550,€555,€573,€592,€609,€627,€629,€642,€652,€664,€676,€678,€690,€700,€712,€724,€730,€742,€752,€764,€775,€787,€799,€809,€821,€833,€838,€850,€860,€871,€883,€895,€907,€917,€928,€940
NL,SE,41,Import,€218,€223,€229,€236,€242,€250,€255,€278,€305,€331,€359,€385,€407,€432,€459,€485,€512,€476,€494,€514,€532,€550,€555,€573,€592,€609,€627,€629,€642,€652,€664,€676,€678,€690,€700,€712,€724,€730,€742,€752,€764,€775,€787,€799,€809,€821,€833,€838,€850,€860,€871,€883,€895,€907,€917,€928,€940
NL,SE,42,Import,€218,€223,€229,€236,€242,€250,€255,€278,€305,€331,€359,€385,€407,€432,€459,€485,€512,€476,€494,€514,€532,€550,€555,€573,€592,€609,€627,€629,€642,€652,€664,€676,€678,€690,€700,€712,€724,€730,€742,€752,€764,€775,€787,€799,€809,€821,€833,€838,€850,€860,€871,€883,€895,€907,€917,€928,€940
NL,SE,43,Import,€218,€223,€229,€236,€242,€250,€255,€278,€305,€331,€359,€385,€407,€432,€459,€485,€512,€476,€494,€514,€532,€550,€555,€573,€592,€609,€627,€629,€642,€652,€664,€676,€678,€690,€700,€712,€724,€730,€742,€752,€764,€775,€787,€799,€809,€821,€833,€838,€850,€860,€871,€883,€895,€907,€917,€928,€940
NL,SE,44,Import,€218,€223,€229,€236,€242,€250,€255,€278,€305,€331,€359,€385,€407,€432,€459,€485,€512,€476,€494,€514,€532,€550,€555,€573,€592,€609,€627,€629,€642,€652,€664,€676,€678,€690,€700,€712,€724,€730,€742,€752,€764,€775,€787,€799,€809,€821,€833,€838,€850,€860,€871,€883,€895,€907,€917,€928,€940
NL,SE,38,Import,€229,€236,€244,€250,€257,€263,€270,€294,€324,€352,€379,€409,€430,€458,€485,€514,€541,€505,€525,€543,€562,€582,€588,€608,€625,€645,€664,€666,€678,€692,€704,€716,€717,€729,€742,€754,€766,€772,€784,€797,€809,€821,€833,€845,€858,€870,€882,€886,€898,€912,€923,€935,€947,€959,€972,€984,€995
NL,SE,39,Import,€229,€236,€244,€250,€257,€263,€270,€294,€324,€352,€379,€409,€430,€458,€485,€514,€541,€505,€525,€543,€562,€582,€588,€608,€625,€645,€664,€666,€678,€692,€704,€716,€717,€729,€742,€754,€766,€772,€784,€797,€809,€821,€833,€845,€858,€870,€882,€886,€898,€912,€923,€935,€947,€959,€972,€984,€995
NL,SE,45,Import,€229,€236,€244,€250,€257,€263,€270,€294,€324,€352,€379,€409,€430,€458,€485,€514,€541,€505,€525,€543,€562,€582,€588,€608,€625,€645,€664,€666,€678,€692,€704,€716,€717,€729,€742,€754,€766,€772,€784,€797,€809,€821,€833,€845,€858,€870,€882,€886,€898,€912,€923,€935,€947,€959,€972,€984,€995
NL,SE,46,Import,€229,€236,€244,€250,€257,€263,€270,€294,€324,€352,€379,€409,€430,€458,€485,€514,€541,€505,€525,€543,€562,€582,€588,€608,€625,€645,€664,€666,€678,€692,€704,€716,€717,€729,€742,€754,€766,€772,€784,€797,€809,€821,€833,€845,€858,€870,€882,€886,€898,€912,€923,€935,€947,€959,€972,€984,€995
NL,SE,50,Import,€229,€236,€244,€250,€257,€263,€270,€294,€324,€352,€379,€409,€430,€458,€485,€514,€541,€505,€525,€543,€562,€582,€588,€608,€625,€645,€664,€666,€678,€692,€704,€716,€717,€729,€742,€754,€766,€772,€784,€797,€809,€821,€833,€845,€858,€870,€882,€886,€898,€912,€923,€935,€947,€959,€972,€984,€995
NL,SE,51,Import,€229,€236,€244,€250,€257,€263,€270,€294,€324,€352,€379,€409,€430,€458,€485,€514,€541,€505,€525,€543,€562,€582,€588,€608,€625,€645,€664,€666,€678,€692,€704,€716,€717,€729,€742,€754,€766,€772,€784,€797,€809,€821,€833,€845,€858,€870,€882,€886,€898,€912,€923,€935,€947,€959,€972,€984,€995
NL,SE,52,Import,€229,€236,€244,€250,€257,€263,€270,€294,€324,€352,€379,€409,€430,€458,€485,€514,€541,€505,€525,€543,€562,€582,€588,€608,€625,€645,€664,€666,€678,€692,€704,€716,€717,€729,€742,€754,€766,€772,€784,€797,€809,€821,€833,€845,€858,€870,€882,€886,€898,€912,€923,€935,€947,€959,€972,€984,€995
NL,SE,53,Import,€229,€236,€244,€250,€257,€263,€270,€294,€324,€352,€379,€409,€430,€458,€485,€514,€541,€505,€525,€543,€562,€582,€588,€608,€625,€645,€664,€666,€678,€692,€704,€716,€717,€729,€742,€754,€766,€772,€784,€797,€809,€821,€833,€845,€858,€870,€882,€886,€898,€912,€923,€935,€947,€959,€972,€984,€995
NL,SE,54,Import,€229,€236,€244,€250,€257,€263,€270,€294,€324,€352,€379,€409,€430,€458,€485,€514,€541,€505,€525,€543,€562,€582,€588,€608,€625,€645,€664,€666,€678,€692,€704,€716,€717,€729,€742,€754,€766,€772,€784,€797,€809,€821,€833,€845,€858,€870,€882,€886,€898,€912,€923,€935,€947,€959,€972,€984,€995
NL,SE,55,Import,€229,€236,€244,€250,€257,€263,€270,€294,€324,€352,€379,€409,€430,€458,€485,€514,€541,€505,€525,€543,€562,€582,€588,€608,€625,€645,€664,€666,€678,€692,€704,€716,€717,€729,€742,€754,€766,€772,€784,€797,€809,€821,€833,€845,€858,€870,€882,€886,€898,€912,€923,€935,€947,€959,€972,€984,€995
NL,SE,56,Import,€229,€236,€244,€250,€257,€263,€270,€294,€324,€352,€379,€409,€430,€458,€485,€514,€541,€505,€525,€543,€562,€582,€588,€608,€625,€645,€664,€666,€678,€692,€704,€716,€717,€729,€742,€754,€766,€772,€784,€797,€809,€821,€833,€845,€858,€870,€882,€886,€898,€912,€923,€935,€947,€959,€972,€984,€995
NL,SE,57,Import,€229,€236,€244,€250,€257,€263,€270,€294,€324,€352,€379,€409,€430,€458,€485,€514,€541,€505,€525,€543,€562,€582,€588,€608,€625,€645,€664,€666,€678,€692,€704,€716,€717,€729,€742,€754,€766,€772,€784,€797,€809,€821,€833,€845,€858,€870,€882,€886,€898,€912,€923,€935,€947,€959,€972,€984,€995
NL,SE,58,Import,€229,€236,€244,€250,€257,€263,€270,€294,€324,€352,€379,€409,€430,€458,€485,€514,€541,€505,€525,€543,€562,€582,€588,€608,€625,€645,€664,€666,€678,€692,€704,€716,€717,€729,€742,€754,€766,€772,€784,€797,€809,€821,€833,€845,€858,€870,€882,€886,€898,€912,€923,€935,€947,€959,€972,€984,€995
NL,SE,59,Import,€229,€236,€244,€250,€257,€263,€270,€294,€324,€352,€379,€409,€430,€458,€485,€514,€541,€505,€525,€543,€562,€582,€588,€608,€625,€645,€664,€666,€678,€692,€704,€716,€717,€729,€742,€754,€766,€772,€784,€797,€809,€821,€833,€845,€858,€870,€882,€886,€898,€912,€923,€935,€947,€959,€972,€984,€995
NL,SE,65,Import,€233,€238,€246,€253,€259,€267,€274,€298,€327,€355,€383,€413,€434,€463,€490,€518,€520,€530,€539,€550,€569,€589,€595,€613,€632,€652,€671,€673,€685,€699,€711,€725,€725,€737,€749,€763,€775,€780,€794,€806,€818,€829,€843,€855,€867,€880,€892,€897,€908,€922,€933,€945,€957,€970,€982,€994,"€1010"
NL,SE,66,Import,€233,€238,€246,€253,€259,€267,€274,€298,€327,€355,€383,€413,€434,€463,€490,€518,€520,€530,€539,€550,€569,€589,€595,€613,€632,€652,€671,€673,€685,€699,€711,€725,€725,€737,€749,€763,€775,€780,€794,€806,€818,€829,€843,€855,€867,€880,€892,€897,€908,€922,€933,€945,€957,€970,€982,€994,"€1010"
NL,SE,67,Import,€233,€238,€246,€253,€259,€267,€274,€298,€327,€355,€383,€413,€434,€463,€490,€518,€520,€530,€539,€550,€569,€589,€595,€613,€632,€652,€671,€673,€685,€699,€711,€725,€725,€737,€749,€763,€775,€780,€794,€806,€818,€829,€843,€855,€867,€880,€892,€897,€908,€922,€933,€945,€957,€970,€982,€994,"€1010"
NL,SE,68,Import,€233,€238,€246,€253,€259,€267,€274,€298,€327,€355,€383,€413,€434,€463,€490,€518,€520,€530,€539,€550,€569,€589,€595,€613,€632,€652,€671,€673,€685,€699,€711,€725,€725,€737,€749,€763,€775,€780,€794,€806,€818,€829,€843,€855,€867,€880,€892,€897,€908,€922,€933,€945,€957,€970,€982,€994,"€1010"
NL,SE,69,Import,€233,€238,€246,€253,€259,€267,€274,€298,€327,€355,€383,€413,€434,€463,€490,€518,€520,€530,€539,€550,€569,€589,€595,€613,€632,€652,€671,€673,€685,€699,€711,€725,€725,€737,€749,€763,€775,€780,€794,€806,€818,€829,€843,€855,€867,€880,€892,€897,€908,€922,€933,€945,€957,€970,€982,€994,"€1010"
NL,SE,60,Import,€233,€238,€246,€253,€259,€267,€274,€298,€327,€355,€383,€413,€434,€463,€490,€518,€520,€530,€539,€550,€569,€589,€595,€613,€632,€652,€671,€673,€685,€699,€711,€725,€725,€737,€749,€763,€775,€780,€794,€806,€818,€829,€843,€855,€867,€880,€892,€897,€908,€922,€933,€945,€957,€970,€982,€994,"€1010"
NL,SE,61,Import,€233,€238,€246,€253,€259,€267,€274,€298,€327,€355,€383,€413,€434,€463,€490,€518,€520,€530,€539,€550,€569,€589,€595,€613,€632,€652,€671,€673,€685,€699,€711,€725,€725,€737,€749,€763,€775,€780,€794,€806,€818,€829,€843,€855,€867,€880,€892,€897,€908,€922,€933,€945,€957,€970,€982,€994,"€1010"
NL,SE,63,Import,€236,€244,€251,€259,€265,€272,€280,€305,€333,€363,€392,€422,€445,€472,€501,€529,€531,€541,€551,€560,€582,€602,€608,€627,€646,€666,€687,€688,€700,€714,€726,€740,€741,€754,€766,€780,€792,€797,€811,€823,€836,€848,€861,€873,€887,€899,€910,€917,€928,€942,€954,€967,€979,€990,"€1000","€1020","€1030"
NL,SE,64,Import,€236,€244,€251,€259,€265,€272,€280,€305,€333,€363,€392,€422,€445,€472,€501,€529,€531,€541,€551,€560,€582,€602,€608,€627,€646,€666,€687,€688,€700,€714,€726,€740,€741,€754,€766,€780,€792,€797,€811,€823,€836,€848,€861,€873,€887,€899,€910,€917,€928,€942,€954,€967,€979,€990,"€1000","€1020","€1030"
NL,SE,70,Import,€236,€244,€251,€259,€265,€272,€280,€305,€333,€363,€392,€422,€445,€472,€501,€529,€531,€541,€551,€560,€582,€602,€608,€627,€646,€666,€687,€688,€700,€714,€726,€740,€741,€754,€766,€780,€792,€797,€811,€823,€836,€848,€861,€873,€887,€899,€910,€917,€928,€942,€954,€967,€979,€990,"€1000","€1020","€1030"
NL,SE,71,Import,€236,€244,€251,€259,€265,€272,€280,€305,€333,€363,€392,€422,€445,€472,€501,€529,€531,€541,€551,€560,€582,€602,€608,€627,€646,€666,€687,€688,€700,€714,€726,€740,€741,€754,€766,€780,€792,€797,€811,€823,€836,€848,€861,€873,€887,€899,€910,€917,€928,€942,€954,€967,€979,€990,"€1000","€1020","€1030"
NL,SE,72,Import,€236,€244,€251,€259,€265,€272,€280,€305,€333,€363,€392,€422,€445,€472,€501,€529,€531,€541,€551,€560,€582,€602,€608,€627,€646,€666,€687,€688,€700,€714,€726,€740,€741,€754,€766,€780,€792,€797,€811,€823,€836,€848,€861,€873,€887,€899,€910,€917,€928,€942,€954,€967,€979,€990,"€1000","€1020","€1030"
NL,SE,73,Import,€236,€244,€251,€259,€265,€272,€280,€305,€333,€363,€392,€422,€445,€472,€501,€529,€531,€541,€551,€560,€582,€602,€608,€627,€646,€666,€687,€688,€700,€714,€726,€740,€741,€754,€766,€780,€792,€797,€811,€823,€836,€848,€861,€873,€887,€899,€910,€917,€928,€942,€954,€967,€979,€990,"€1000","€1020","€1030"
NL,SE,10,Import,€242,€250,€257,€265,€270,€278,€285,€311,€340,€370,€401,€431,€454,€483,€512,€540,€541,€553,€564,€573,€595,€614,€620,€641,€660,€681,€701,€704,€716,€730,€742,€756,€758,€770,€783,€795,€809,€816,€828,€841,€853,€867,€880,€892,€905,€917,€931,€937,€948,€962,€974,€987,"€1000","€1010","€1030","€1040","€1050"
NL,SE,11,Import,€242,€250,€257,€265,€270,€278,€285,€311,€340,€370,€401,€431,€454,€483,€512,€540,€541,€553,€564,€573,€595,€614,€620,€641,€660,€681,€701,€704,€716,€730,€742,€756,€758,€770,€783,€795,€809,€816,€828,€841,€853,€867,€880,€892,€905,€917,€931,€937,€948,€962,€974,€987,"€1000","€1010","€1030","€1040","€1050"
NL,SE,12,Import,€242,€250,€257,€265,€270,€278,€285,€311,€340,€370,€401,€431,€454,€483,€512,€540,€541,€553,€564,€573,€595,€614,€620,€641,€660,€681,€701,€704,€716,€730,€742,€756,€758,€770,€783,€795,€809,€816,€828,€841,€853,€867,€880,€892,€905,€917,€931,€937,€948,€962,€974,€987,"€1000","€1010","€1030","€1040","€1050"
NL,SE,13,Import,€242,€250,€257,€265,€270,€278,€285,€311,€340,€370,€401,€431,€454,€483,€512,€540,€541,€553,€564,€573,€595,€614,€620,€641,€660,€681,€701,€704,€716,€730,€742,€756,€758,€770,€783,€795,€809,€816,€828,€841,€853,€867,€880,€892,€905,€917,€931,€937,€948,€962,€974,€987,"€1000","€1010","€1030","€1040","€1050"
NL,SE,14,Import,€242,€250,€257,€265,€270,€278,€285,€311,€340,€370,€401,€431,€454,€483,€512,€540,€541,€553,€564,€573,€595,€614,€620,€641,€660,€681,€701,€704,€716,€730,€742,€756,€758,€770,€783,€795,€809,€816,€828,€841,€853,€867,€880,€892,€905,€917,€931,€937,€948,€962,€974,€987,"€1000","€1010","€1030","€1040","€1050"
NL,SE,15,Import,€242,€250,€257,€265,€270,€278,€285,€311,€340,€370,€401,€431,€454,€483,€512,€540,€541,€553,€564,€573,€595,€614,€620,€641,€660,€681,€701,€704,€716,€730,€742,€756,€758,€770,€783,€795,€809,€816,€828,€841,€853,€867,€880,€892,€905,€917,€931,€937,€948,€962,€974,€987,"€1000","€1010","€1030","€1040","€1050"
NL,SE,16,Import,€242,€250,€257,€265,€270,€278,€285,€311,€340,€370,€401,€431,€454,€483,€512,€540,€541,€553,€564,€573,€595,€614,€620,€641,€660,€681,€701,€704,€716,€730,€742,€756,€758,€770,€783,€795,€809,€816,€828,€841,€853,€867,€880,€892,€905,€917,€931,€937,€948,€962,€974,€987,"€1000","€1010","€1030","€1040","€1050"
NL,SE,17,Import,€242,€250,€257,€265,€270,€278,€285,€311,€340,€370,€401,€431,€454,€483,€512,€540,€541,€553,€564,€573,€595,€614,€620,€641,€660,€681,€701,€704,€716,€730,€742,€756,€758,€770,€783,€795,€809,€816,€828,€841,€853,€867,€880,€892,€905,€917,€931,€937,€948,€962,€974,€987,"€1000","€1010","€1030","€1040","€1050"
NL,SE,18,Import,€242,€250,€257,€265,€270,€278,€285,€311,€340,€370,€401,€431,€454,€483,€512,€540,€541,€553,€564,€573,€595,€614,€620,€641,€660,€681,€701,€704,€716,€730,€742,€756,€758,€770,€783,€795,€809,€816,€828,€841,€853,€867,€880,€892,€905,€917,€931,€937,€948,€962,€974,€987,"€1000","€1010","€1030","€1040","€1050"
NL,SE,19,Import,€242,€250,€257,€265,€270,€278,€285,€311,€340,€370,€401,€431,€454,€483,€512,€540,€541,€553,€564,€573,€595,€614,€620,€641,€660,€681,€701,€704,€716,€730,€742,€756,€758,€770,€783,€795,€809,€816,€828,€841,€853,€867,€880,€892,€905,€917,€931,€937,€948,€962,€974,€987,"€1000","€1010","€1030","€1040","€1050"
NL,SE,74,Import,€242,€250,€257,€265,€270,€278,€285,€311,€340,€370,€401,€431,€454,€483,€512,€540,€541,€553,€564,€573,€595,€614,€620,€641,€660,€681,€701,€704,€716,€730,€742,€756,€758,€770,€783,€795,€809,€816,€828,€841,€853,€867,€880,€892,€905,€917,€931,€937,€948,€962,€974,€987,"€1000","€1010","€1030","€1040","€1050"
NL,SE,75,Import,€242,€250,€257,€265,€270,€278,€285,€311,€340,€370,€401,€431,€454,€483,€512,€540,€541,€553,€564,€573,€595,€614,€620,€641,€660,€681,€701,€704,€716,€730,€742,€756,€758,€770,€783,€795,€809,€816,€828,€841,€853,€867,€880,€892,€905,€917,€931,€937,€948,€962,€974,€987,"€1000","€1010","€1030","€1040","€1050"
NL,SE,76,Import,€242,€250,€257,€265,€270,€278,€285,€311,€340,€370,€401,€431,€454,€483,€512,€540,€541,€553,€564,€573,€595,€614,€620,€641,€660,€681,€701,€704,€716,€730,€742,€756,€758,€770,€783,€795,€809,€816,€828,€841,€853,€867,€880,€892,€905,€917,€931,€937,€948,€962,€974,€987,"€1000","€1010","€1030","€1040","€1050"
NL,SE,77,Import,€242,€250,€257,€265,€270,€278,€285,€311,€340,€370,€401,€431,€454,€483,€512,€540,€541,€553,€564,€573,€595,€614,€620,€641,€660,€681,€701,€704,€716,€730,€742,€756,€758,€770,€783,€795,€809,€816,€828,€841,€853,€867,€880,€892,€905,€917,€931,€937,€948,€962,€974,€987,"€1000","€1010","€1030","€1040","€1050"
NL,SE,78,Import,€242,€250,€257,€265,€270,€278,€285,€311,€340,€370,€401,€431,€454,€483,€512,€540,€541,€553,€564,€573,€595,€614,€620,€641,€660,€681,€701,€704,€716,€730,€742,€756,€758,€770,€783,€795,€809,€816,€828,€841,€853,€867,€880,€892,€905,€917,€931,€937,€948,€962,€974,€987,"€1000","€1010","€1030","€1040","€1050"
NL,SE,79,Import,€242,€250,€257,€265,€270,€278,€285,€311,€340,€370,€401,€431,€454,€483,€512,€540,€541,€553,€564,€573,€595,€614,€620,€641,€660,€681,€701,€704,€716,€730,€742,€756,€758,€770,€783,€795,€809,€816,€828,€841,€853,€867,€880,€892,€905,€917,€931,€937,€948,€962,€974,€987,"€1000","€1010","€1030","€1040","€1050"
NL,SE,80,Import,€264,€272,€0,€0,€295,€0,€311,€0,€371,€0,€0,€470,€495,€0,€0,€0,€590,€0,€0,€0,€648,€670,€0,€0,€713,€0,€757,€0,€766,€0,€0,€808,€803,€0,€0,€0,€857,€0,€0,€0,€904,€909,€0,€0,€950,€0,€976,€0,€985,€0,€0,"€1030","€1040",€0,€0,€0,"€1090"
